count,sample_id,taxon_id
9,s482,t19864
19,s352,t4172
17,s352,t2636
2,s360,t2636
9,s353,t14085
10,s360,t14085
9,s354,t13827
6,s400,t13827
4,s409,t13827
3,s354,t5703
13,s394,t5703
19,s355,t7631
8,s355,t3117
4,s398,t3117
4,s448,t3117
3,s456,t3117
8,s355,t13131
11,s423,t13131
7,s355,t15259
6,s357,t15259
6,s363,t15259
7,s355,t898
12,s456,t898
13,s356,t19173
5,s356,t18966
5,s410,t18966
9,s416,t18966
19,s357,t15525
19,s357,t7244
2,s357,t6145
8,s418,t6145
5,s432,t6145
19,s358,t2988
19,s358,t6510
3,s358,t5967
6,s363,t5967
7,s418,t5967
3,s446,t5967
19,s359,t9869
19,s359,t3143
19,s359,t20225
8,s359,t6400
11,s373,t6400
3,s360,t13516
4,s427,t13516
6,s429,t13516
6,s432,t13516
5,s362,t5589
8,s410,t5589
6,s474,t5589
19,s363,t1643
19,s363,t22216
19,s363,t4696
12,s363,t14157
7,s408,t14157
11,s363,t9090
8,s449,t9090
4,s363,t2188
7,s412,t2188
8,s454,t2188
3,s363,t10488
7,s454,t10488
2,s363,t18811
3,s373,t18811
6,s442,t18811
19,s364,t20596
19,s364,t21116
8,s365,t5799
4,s387,t5799
7,s482,t5799
19,s366,t19831
2,s366,t2198
17,s407,t2198
12,s367,t8476
3,s401,t8476
4,s454,t8476
5,s368,t332
10,s470,t332
4,s368,t22425
15,s378,t22425
19,s369,t23669
9,s369,t11739
7,s369,t2310
12,s376,t2310
4,s369,t9586
15,s416,t9586
6,s445,t3593
7,s465,t3593
9,s378,t3245
4,s405,t3245
19,s372,t370
19,s373,t18299
19,s373,t15206
19,s373,t11482
19,s373,t15639
15,s373,t13213
4,s447,t13213
11,s373,t9752
8,s376,t9752
6,s374,t6764
5,s423,t6764
19,s375,t1518
19,s375,t20562
13,s377,t10652
6,s445,t10652
19,s378,t17420
19,s378,t19584
19,s378,t16480
19,s378,t10934
19,s378,t3507
12,s378,t19373
7,s483,t19373
3,s378,t4124
4,s414,t4124
2,s431,t4124
11,s381,t6569
8,s429,t6569
14,s428,t844
19,s383,t11307
19,s383,t16207
19,s383,t13268
4,s385,t14293
15,s391,t14293
8,s425,t3396
9,s445,t3396
12,s391,t20029
7,s417,t20029
19,s392,t10817
12,s392,t5787
7,s442,t5787
6,s392,t22143
5,s394,t11
14,s426,t11
19,s395,t14667
6,s395,t17081
10,s407,t17081
3,s428,t17081
9,s396,t1882
10,s475,t1882
19,s397,t13909
19,s398,t20319
19,s398,t2033
19,s398,t6597
19,s398,t5017
19,s398,t6700
3,s400,t13046
16,s429,t13046
12,s402,t14271
7,s409,t14271
9,s402,t15539
10,s463,t15539
12,s403,t15749
3,s410,t15749
4,s430,t15749
19,s404,t14223
5,s406,t9384
14,s441,t9384
3,s406,t16629
10,s408,t16629
6,s417,t16629
19,s407,t7469
19,s410,t117
19,s410,t6667
10,s410,t20222
8,s410,t17281
3,s413,t17281
2,s448,t17281
6,s463,t17281
11,s418,t16124
11,s412,t18059
3,s455,t18059
5,s469,t18059
10,s412,t19947
9,s454,t19947
9,s412,t1054
10,s413,t3958
9,s414,t3958
7,s413,t503
19,s414,t11730
19,s414,t2376
12,s414,t20207
7,s481,t20207
7,s414,t730
8,s416,t730
4,s456,t730
9,s427,t4999
6,s425,t2766
11,s427,t811
2,s458,t2156
3,s477,t2156
19,s416,t16373
19,s416,t10866
19,s416,t6494
12,s416,t2081
7,s427,t2081
12,s416,t4888
7,s456,t4888
8,s416,t689
7,s416,t6040
6,s416,t14119
13,s427,t14119
19,s417,t1532
19,s417,t21107
19,s417,t11181
19,s417,t7691
19,s417,t771
5,s450,t1828
12,s428,t11180
7,s418,t18051
8,s424,t18051
4,s445,t18051
5,s421,t9477
14,s423,t9477
19,s423,t18253
12,s423,t17160
7,s431,t17160
3,s423,t4330
16,s424,t4330
19,s424,t20927
15,s424,t15714
4,s432,t15714
8,s424,t7149
11,s425,t7149
8,s424,t7969
11,s425,t7969
9,s425,t4473
6,s425,t16832
13,s447,t16832
19,s427,t11010
19,s427,t6953
19,s427,t3065
19,s427,t1726
6,s427,t12906
13,s431,t12906
19,s428,t10770
5,s428,t4540
14,s463,t4540
19,s429,t17322
19,s430,t6386
7,s430,t11555
5,s434,t11555
7,s445,t11555
15,s431,t8438
4,s456,t8438
19,s433,t13330
8,s446,t5409
19,s437,t6346
19,s438,t17434
19,s441,t16656
19,s441,t23412
19,s442,t10479
19,s444,t21940
5,s444,t12537
6,s459,t12537
8,s467,t12537
19,s445,t7970
19,s445,t21619
19,s448,t14487
19,s448,t14265
19,s448,t10974
19,s448,t12138
19,s448,t10440
11,s448,t15478
8,s454,t15478
19,s450,t4572
15,s474,t21133
8,s454,t16911
11,s483,t16911
13,s456,t7667
6,s465,t7667
12,s456,t14078
19,s467,t4246
19,s469,t21170
19,s469,t8311
19,s470,t13553
19,s472,t23870
19,s474,t8004
19,s480,t22021
19,s481,t5405
19,s481,t19027
19,s482,t19140
19,s483,t20124
8,s347,t9914
3,s347,t8710
2,s387,t8710
2,s424,t8710
13,s349,t2234
5,s357,t2234
11,s349,t23931
4,s349,t9479
7,s355,t9479
7,s458,t9479
6,s355,t15057
12,s481,t10189
18,s352,t16510
18,s352,t3478
14,s352,t6253
4,s432,t6253
9,s352,t19158
3,s375,t19158
6,s410,t19158
18,s354,t19542
3,s354,t8748
5,s461,t8748
18,s355,t5228
18,s355,t16570
16,s355,t4799
2,s467,t4799
12,s355,t14250
11,s355,t2443
3,s356,t2443
2,s456,t2443
11,s355,t2916
7,s444,t2916
9,s355,t10145
9,s356,t10145
7,s355,t4047
11,s363,t4047
5,s355,t9333
6,s400,t9333
7,s451,t9333
5,s355,t3496
9,s365,t3496
4,s371,t3496
10,s356,t11791
8,s413,t11791
9,s356,t7200
9,s412,t7200
7,s356,t5988
11,s359,t5988
18,s357,t1357
11,s357,t13078
7,s388,t13078
10,s357,t10786
4,s413,t10786
4,s433,t10786
7,s357,t22837
4,s390,t22837
7,s445,t22837
6,s357,t993
5,s456,t993
7,s458,t993
6,s357,t17997
7,s410,t17997
5,s357,t5381
4,s395,t5381
9,s450,t5381
2,s357,t9927
2,s365,t9927
10,s414,t9927
14,s358,t18520
4,s374,t18520
11,s358,t11248
8,s358,t21005
5,s403,t21005
6,s358,t13024
4,s358,t18554
3,s386,t18554
8,s402,t18554
3,s451,t18554
18,s359,t1960
13,s359,t15433
5,s429,t15433
13,s359,t9490
18,s360,t9105
13,s360,t5235
5,s483,t5235
18,s363,t6328
14,s363,t17722
4,s432,t17722
10,s363,t1426
8,s467,t1426
9,s363,t10714
6,s372,t10714
3,s399,t10714
18,s364,t20916
18,s364,t20364
4,s364,t21546
14,s422,t21546
13,s365,t510
3,s369,t510
2,s445,t510
5,s365,t15250
2,s414,t15250
11,s416,t15250
5,s365,t17162
13,s430,t17162
3,s365,t23986
3,s467,t23986
12,s481,t23986
3,s365,t22998
15,s416,t22998
18,s369,t17052
7,s369,t3961
7,s412,t3961
4,s430,t3961
6,s369,t2844
12,s374,t2844
6,s369,t22292
12,s477,t22292
11,s416,t12397
18,s372,t380
6,s372,t17860
3,s372,t15122
3,s396,t15122
18,s373,t19169
16,s377,t5765
18,s378,t16511
18,s378,t18512
18,s378,t19827
18,s378,t9528
18,s378,t12630
16,s378,t13382
2,s469,t13382
18,s379,t11640
8,s379,t16401
10,s397,t16401
12,s381,t13070
6,s390,t13070
12,s385,t17554
6,s424,t17554
18,s386,t14599
18,s386,t8760
5,s424,t15145
12,s388,t16889
6,s402,t16889
9,s388,t17518
4,s467,t17518
3,s390,t14746
15,s445,t14746
18,s391,t313
18,s392,t20445
18,s392,t23021
9,s392,t18430
9,s441,t18430
5,s393,t17751
5,s459,t17751
18,s394,t17166
12,s394,t887
6,s483,t887
7,s394,t16759
11,s417,t16759
18,s395,t9383
18,s395,t13495
5,s395,t13545
13,s463,t13545
4,s395,t5249
9,s412,t5249
5,s456,t5249
5,s396,t8945
13,s464,t8945
4,s396,t6565
14,s467,t6565
10,s398,t10300
8,s483,t10300
10,s399,t3761
8,s413,t3761
6,s400,t6584
3,s465,t6584
5,s478,t6584
5,s400,t22594
13,s403,t22594
18,s402,t19016
10,s402,t16817
18,s404,t15771
18,s404,t10382
4,s404,t11952
14,s410,t11952
4,s406,t18639
8,s429,t18639
6,s482,t18639
18,s407,t6619
9,s407,t20391
8,s407,t19943
4,s408,t10717
14,s471,t10717
15,s410,t1065
3,s450,t1065
8,s410,t7083
10,s450,t7083
7,s428,t9623
13,s427,t7355
18,s412,t200
18,s412,t12535
18,s412,t13022
18,s412,t15577
14,s412,t5243
10,s412,t1377
8,s417,t1377
3,s412,t18409
10,s413,t3280
8,s431,t3280
10,s413,t22390
3,s456,t22390
8,s413,t14323
10,s414,t14323
4,s413,t18967
14,s417,t18967
12,s414,t5304
6,s456,t5304
9,s414,t3083
9,s416,t3083
7,s414,t6523
11,s432,t6523
6,s414,t4577
12,s416,t4577
5,s414,t13740
4,s414,t16586
7,s416,t16586
18,s416,t1634
18,s416,t1124
18,s416,t7728
18,s416,t16233
18,s416,t1675
18,s416,t5275
10,s416,t8399
7,s416,t14680
7,s431,t14680
7,s416,t16467
11,s471,t16467
6,s416,t15182
10,s427,t15182
2,s431,t15182
5,s416,t5138
13,s432,t5138
18,s417,t15996
18,s417,t6765
18,s417,t23349
18,s417,t18268
18,s417,t8452
3,s432,t8199
7,s430,t7011
3,s431,t1512
4,s433,t1512
9,s433,t13124
10,s481,t11879
18,s418,t12536
8,s421,t4195
10,s456,t4195
9,s422,t19840
9,s465,t19840
18,s423,t14327
18,s423,t20613
13,s423,t20965
5,s446,t20965
18,s425,t7822
18,s426,t16940
8,s426,t10514
10,s443,t10514
18,s427,t19615
18,s427,t4327
18,s427,t22057
12,s427,t6682
11,s427,t11668
7,s476,t11668
18,s428,t3597
18,s429,t4428
18,s432,t1225
18,s432,t13234
14,s432,t6793
18,s433,t1390
18,s433,t21609
8,s433,t495
10,s483,t1238
9,s436,t19650
9,s456,t19650
9,s442,t12020
9,s445,t12020
11,s443,t9307
7,s444,t9307
18,s444,t9158
18,s445,t5082
18,s445,t5080
18,s445,t5078
11,s445,t10988
7,s463,t10988
18,s448,t21686
18,s449,t6557
18,s449,t6493
18,s450,t4730
18,s450,t20595
7,s451,t14945
8,s483,t14945
18,s454,t8896
18,s456,t5201
18,s458,t11589
18,s461,t10117
18,s463,t11300
18,s464,t21751
18,s464,t17948
18,s464,t22118
18,s464,t16263
18,s464,t10505
18,s467,t10689
18,s467,t19623
11,s467,t9724
7,s477,t9724
18,s471,t23692
18,s474,t15010
18,s474,t23242
18,s475,t2788
18,s477,t6744
18,s478,t21453
18,s481,t12239
18,s481,t9629
18,s481,t6380
18,s482,t19205
17,s347,t23210
7,s347,t16824
17,s349,t4681
17,s349,t11507
6,s350,t13073
6,s434,t13073
12,s351,t17356
5,s445,t17356
5,s351,t19079
12,s407,t19079
4,s351,t2240
13,s358,t2240
2,s351,t20684
2,s381,t20684
10,s441,t20684
5,s352,t18517
5,s394,t18517
4,s412,t3703
10,s416,t3703
9,s483,t10173
9,s398,t23993
6,s401,t23993
17,s352,t4923
9,s352,t15352
6,s400,t15352
2,s462,t15352
8,s352,t5366
9,s392,t5366
8,s352,t11875
9,s465,t11875
6,s352,t22179
11,s442,t22179
4,s352,t7711
7,s356,t7711
3,s352,t11426
17,s353,t14125
12,s353,t18544
10,s353,t7182
7,s400,t7182
11,s354,t14030
6,s432,t14030
3,s354,t15427
17,s355,t16216
17,s355,t12190
17,s355,t2280
12,s355,t5593
5,s365,t5593
10,s355,t10849
7,s357,t10849
9,s355,t8323
9,s355,t2145
8,s446,t2145
9,s355,t8437
8,s416,t8437
7,s355,t5619
4,s374,t5619
6,s402,t5619
17,s356,t10322
11,s356,t2961
6,s357,t2961
10,s356,t15232
3,s407,t15232
4,s356,t14372
13,s445,t14372
17,s357,t3266
17,s357,t14303
17,s357,t3598
17,s357,t13405
17,s357,t11125
11,s357,t11252
6,s361,t11252
10,s357,t10095
7,s456,t10095
7,s357,t18832
10,s426,t18832
6,s357,t12873
2,s431,t12873
4,s357,t21216
13,s416,t21216
17,s358,t2592
10,s358,t1405
7,s417,t1405
4,s358,t18652
10,s360,t1075
7,s369,t1075
9,s360,t19153
8,s476,t19153
8,s360,t1425
9,s427,t1425
12,s361,t5659
5,s469,t5659
7,s361,t12998
10,s373,t12998
17,s363,t314
17,s363,t2259
14,s363,t3213
3,s456,t3213
13,s363,t7311
4,s428,t7311
11,s363,t9630
11,s363,t2585
6,s477,t2585
8,s363,t7417
9,s421,t7417
8,s363,t4965
7,s467,t4965
7,s365,t16149
10,s416,t16149
5,s365,t6655
12,s450,t6655
6,s366,t6872
5,s436,t6872
6,s441,t6872
6,s367,t17746
11,s414,t17746
5,s368,t1873
12,s443,t1873
8,s416,t11559
4,s437,t17898
5,s481,t20483
9,s394,t3848
9,s448,t17973
14,s425,t23246
17,s373,t2328
17,s373,t23105
17,s373,t7959
17,s373,t15315
17,s373,t5509
9,s373,t3765
8,s454,t3765
3,s373,t4157
14,s375,t4157
17,s376,t14665
17,s376,t15208
17,s378,t17487
17,s378,t19387
17,s378,t4014
17,s378,t20508
17,s378,t9567
17,s378,t9883
9,s378,t19593
8,s424,t19593
6,s378,t9906
11,s390,t9906
9,s381,t3655
8,s416,t3655
6,s417,t18249
17,s383,t16331
17,s383,t14258
3,s383,t8528
7,s414,t8528
7,s385,t18170
10,s477,t18170
10,s387,t20320
7,s464,t20320
17,s390,t3220
17,s390,t8016
17,s390,t9489
17,s390,t15667
17,s390,t10403
10,s390,t22731
5,s416,t22731
2,s442,t22731
7,s392,t5871
10,s448,t5871
3,s392,t9894
14,s449,t9894
17,s393,t10471
17,s394,t6943
17,s394,t20002
9,s394,t13182
8,s456,t13182
17,s396,t6890
10,s396,t15098
7,s423,t15098
4,s397,t17826
17,s398,t20856
17,s398,t15489
8,s398,t18159
3,s449,t18159
17,s400,t19091
12,s404,t16375
5,s451,t16375
17,s409,t10464
13,s410,t21759
4,s421,t21759
3,s410,t18828
14,s446,t18828
6,s432,t4776
2,s447,t4776
10,s412,t17164
17,s413,t14901
17,s414,t13222
17,s414,t3939
17,s414,t1505
14,s414,t16070
3,s454,t16070
13,s414,t12399
9,s414,t17703
8,s416,t17703
7,s414,t68
6,s414,t4920
11,s417,t4920
5,s414,t13395
6,s455,t20122
8,s416,t11188
17,s416,t776
17,s416,t20312
17,s416,t15916
17,s416,t20716
17,s416,t10969
13,s416,t2629
8,s416,t9700
9,s427,t9700
7,s416,t13167
10,s430,t13167
7,s416,t5184
4,s417,t5184
6,s447,t5184
17,s417,t11981
17,s417,t7045
17,s417,t1653
17,s417,t775
17,s417,t3580
17,s417,t1893
5,s428,t17712
6,s458,t7089
7,s456,t6850
8,s421,t10915
6,s446,t22479
17,s418,t10016
17,s418,t18429
17,s421,t17960
17,s421,t9650
6,s421,t10112
3,s458,t10112
8,s483,t10112
6,s422,t18643
5,s448,t18643
17,s423,t6624
17,s425,t3762
17,s425,t19534
17,s425,t9631
17,s426,t20617
6,s426,t15243
11,s471,t15243
17,s427,t17718
17,s427,t19704
17,s427,t16168
17,s428,t15371
17,s428,t5506
17,s428,t2176
11,s429,t12686
17,s430,t5430
17,s430,t1329
12,s432,t3127
17,s433,t20532
10,s450,t17532
6,s438,t8485
7,s474,t8485
4,s480,t8485
17,s441,t22965
17,s443,t20602
17,s445,t22212
17,s445,t20824
17,s445,t17568
17,s445,t8796
17,s445,t17191
17,s445,t12450
17,s448,t6042
17,s448,t20449
17,s448,t14041
6,s449,t17366
11,s481,t17366
6,s449,t23657
11,s477,t23657
17,s450,t11254
17,s450,t8000
17,s450,t17876
17,s450,t22484
17,s454,t10423
17,s456,t9437
17,s456,t21021
17,s458,t23971
17,s459,t226
17,s463,t11466
17,s464,t21503
17,s465,t2155
17,s465,t9798
17,s465,t14167
17,s465,t17080
17,s467,t12414
17,s471,t10362
17,s474,t5931
17,s474,t23116
17,s477,t16787
17,s477,t6866
17,s478,t3883
17,s478,t14002
17,s480,t4314
11,s347,t18465
11,s347,t7401
6,s347,t13171
10,s442,t13171
5,s347,t20774
6,s404,t20774
5,s407,t20774
3,s347,t10115
5,s422,t10115
8,s435,t10115
8,s348,t19116
16,s349,t23228
16,s349,t13408
11,s349,t7247
5,s360,t7247
6,s351,t16202
10,s357,t16202
7,s374,t8161
3,s456,t8161
16,s352,t1587
16,s352,t2414
16,s352,t10342
16,s352,t11128
12,s352,t1114
9,s352,t20196
7,s417,t20196
8,s352,t23311
8,s432,t23311
6,s352,t8021
7,s357,t8021
4,s352,t12091
5,s353,t12091
4,s423,t12091
3,s455,t12091
16,s353,t22805
5,s353,t11399
11,s430,t11399
16,s354,t20913
9,s354,t2893
7,s431,t2893
8,s354,t12475
6,s449,t12475
7,s354,t12793
9,s359,t12793
4,s354,t8169
12,s427,t8169
16,s355,t16287
16,s355,t15289
16,s355,t22062
16,s355,t5140
16,s355,t1519
16,s355,t19680
13,s355,t963
3,s382,t963
11,s355,t10296
3,s360,t10296
11,s355,t7321
5,s469,t7321
10,s355,t22846
9,s355,t3338
7,s425,t3338
8,s355,t16408
8,s359,t16408
7,s355,t5939
9,s428,t5939
5,s356,t5612
9,s357,t5612
2,s447,t5612
4,s356,t432
12,s357,t432
16,s357,t2455
16,s357,t16096
16,s357,t18384
10,s357,t16705
6,s375,t16705
6,s357,t23275
8,s358,t23275
2,s398,t23275
3,s357,t8558
13,s367,t8558
16,s358,t22006
10,s358,t13840
6,s402,t13840
16,s359,t7073
16,s360,t9765
16,s360,t9606
5,s360,t3584
11,s363,t3584
3,s360,t22854
2,s365,t22854
3,s403,t22854
16,s363,t5551
16,s363,t10228
16,s363,t11124
16,s363,t20470
16,s363,t9602
11,s363,t13858
9,s363,t6005
9,s363,t17103
7,s446,t17103
7,s363,t13490
5,s369,t13490
16,s364,t12710
5,s365,t6101
5,s382,t6101
6,s448,t6101
2,s367,t23946
4,s401,t23946
10,s482,t23946
16,s369,t9370
7,s369,t5003
9,s433,t5003
3,s369,t24010
13,s429,t24010
5,s445,t10794
5,s454,t10794
12,s416,t6058
9,s404,t12011
12,s375,t22313
2,s440,t22313
4,s371,t2508
12,s421,t2508
16,s373,t10119
16,s373,t9267
16,s373,t10041
10,s374,t19405
6,s376,t19405
6,s374,t17671
10,s426,t17671
16,s375,t11864
16,s375,t11398
5,s375,t7246
9,s449,t7246
16,s376,t1151
16,s376,t22691
16,s377,t8835
16,s378,t3899
16,s378,t17456
16,s378,t23749
16,s378,t21767
16,s378,t1198
13,s378,t20626
3,s447,t20626
12,s378,t10445
4,s446,t10445
9,s378,t20080
7,s448,t20080
8,s378,t23566
8,s441,t23566
6,s381,t14070
10,s428,t14070
16,s383,t8272
5,s387,t20607
11,s434,t20607
2,s388,t17220
14,s418,t17220
16,s390,t20748
16,s392,t9826
16,s392,t21109
16,s394,t2313
16,s394,t11387
5,s395,t22529
11,s445,t22529
16,s397,t1899
3,s397,t472
16,s398,t16159
16,s398,t10158
16,s400,t8785
16,s400,t3346
8,s400,t10232
8,s468,t10232
16,s402,t1227
16,s402,t6706
13,s402,t3167
3,s454,t3167
4,s403,t7726
12,s412,t7726
4,s404,t10522
12,s482,t10522
5,s406,t19014
7,s426,t19014
4,s458,t19014
7,s409,t3564
9,s446,t3564
16,s410,t20168
16,s410,t10068
7,s410,t16132
5,s423,t16132
4,s471,t16132
7,s416,t818
9,s416,t7157
16,s412,t485
16,s412,t424
16,s412,t1128
12,s412,t16213
4,s423,t16213
10,s412,t2378
6,s455,t2378
9,s412,t13211
7,s413,t13211
16,s413,t13267
16,s413,t23316
14,s413,t3252
2,s482,t3252
9,s413,t17670
8,s413,t21378
8,s448,t21378
16,s414,t1788
16,s414,t17174
16,s414,t15513
3,s414,t5245
8,s418,t5245
5,s426,t5245
9,s432,t5989
10,s464,t17939
16,s416,t10797
16,s416,t10035
16,s416,t18186
16,s416,t20512
16,s416,t21591
16,s416,t3513
12,s416,t13484
4,s428,t13484
6,s416,t549
10,s429,t549
16,s417,t18901
16,s417,t7292
16,s417,t14782
13,s417,t15677
3,s483,t15677
7,s459,t10751
10,s456,t11938
5,s429,t5241
12,s430,t3079
16,s418,t17640
16,s418,t18057
7,s418,t18727
5,s464,t18727
4,s470,t18727
16,s421,t7127
16,s421,t1704
16,s421,t15536
9,s421,t13021
7,s426,t13021
6,s421,t13298
10,s424,t13298
6,s421,t22733
10,s442,t22733
16,s422,t5319
16,s422,t15160
16,s423,t20049
4,s423,t18242
12,s442,t18242
16,s424,t5068
16,s425,t6512
16,s425,t13727
10,s425,t9478
6,s426,t9478
16,s426,t15117
4,s426,t2350
16,s427,t16116
16,s427,t12126
16,s427,t620
16,s427,t1534
16,s427,t18222
16,s427,t1760
16,s427,t2977
16,s427,t5727
16,s427,t13195
16,s427,t13904
16,s427,t1326
16,s428,t1176
5,s429,t1780
11,s476,t1780
16,s430,t2100
16,s430,t3904
16,s430,t1489
16,s430,t5585
16,s430,t8543
16,s430,t11546
8,s430,t10955
8,s458,t10955
16,s432,t10750
16,s432,t2654
16,s432,t3165
16,s432,t5736
16,s432,t5359
16,s433,t20971
16,s433,t5882
16,s433,t16313
16,s433,t6087
9,s435,t22704
8,s435,t15816
8,s442,t15816
16,s437,t7147
16,s437,t21612
10,s437,t3323
6,s474,t3323
9,s440,t10890
7,s469,t10890
3,s440,t1886
13,s450,t1886
3,s440,t498
13,s442,t498
2,s440,t22578
5,s441,t22578
16,s442,t2669
16,s442,t14688
16,s442,t11700
16,s442,t23754
9,s442,t11959
7,s445,t11959
16,s445,t21200
16,s445,t18021
16,s445,t23317
16,s445,t10989
16,s445,t8623
16,s445,t19815
16,s445,t22534
16,s445,t13588
16,s445,t13789
16,s445,t20805
16,s445,t5768
16,s445,t15279
16,s445,t23636
13,s445,t15104
3,s446,t15104
9,s445,t19048
16,s448,t16072
16,s448,t6835
10,s448,t11336
6,s483,t11336
16,s449,t6948
16,s449,t10261
10,s449,t1823
6,s456,t1823
16,s450,t9845
16,s450,t1965
16,s455,t16542
16,s456,t12075
16,s458,t9841
16,s463,t12454
8,s464,t18997
8,s477,t18997
16,s465,t10482
16,s465,t1806
9,s465,t11670
7,s474,t11670
16,s467,t17501
16,s467,t21173
16,s467,t11696
16,s467,t21324
16,s468,t13719
16,s469,t14221
16,s476,t23689
11,s476,t11853
5,s482,t11853
4,s476,t14285
12,s483,t14285
16,s477,t6126
16,s478,t21197
16,s478,t19163
16,s482,t18608
16,s483,t2887
16,s483,t19146
16,s483,t21120
15,s347,t1027
6,s347,t18305
10,s348,t18023
8,s348,t4173
7,s416,t4173
6,s348,t20619
4,s424,t20619
15,s349,t8425
15,s349,t3933
15,s349,t2006
12,s349,t2697
3,s412,t2697
9,s349,t17967
6,s469,t17967
5,s349,t8505
5,s363,t8505
5,s430,t8505
15,s351,t15776
15,s351,t1887
11,s351,t5904
4,s412,t5904
8,s351,t6662
7,s410,t6662
4,s351,t3528
5,s361,t3528
2,s391,t3528
4,s422,t3528
7,s385,t14991
15,s352,t7183
15,s352,t7238
15,s352,t13255
15,s352,t2658
12,s352,t15983
3,s382,t15983
11,s352,t7536
8,s352,t2121
6,s352,t493
5,s443,t493
4,s483,t493
15,s353,t11141
15,s353,t19823
15,s353,t21993
6,s353,t14071
5,s357,t14071
4,s373,t14071
10,s354,t2426
5,s400,t2426
8,s354,t14133
3,s426,t14133
4,s451,t14133
7,s354,t3705
6,s357,t3705
2,s458,t3705
15,s355,t1932
15,s355,t15583
15,s355,t4854
15,s355,t2807
15,s355,t10782
15,s355,t18672
11,s355,t4050
4,s363,t4050
11,s355,t9546
4,s446,t9546
9,s355,t19102
6,s416,t19102
9,s355,t1513
6,s446,t1513
7,s355,t4165
8,s363,t4165
2,s355,t12470
13,s363,t12470
15,s356,t16245
15,s356,t3385
7,s356,t11020
8,s446,t11020
4,s356,t5594
11,s376,t5594
15,s357,t2923
15,s357,t22866
15,s357,t19736
15,s357,t14777
15,s357,t7281
13,s357,t4728
2,s482,t4728
11,s357,t2583
4,s408,t2583
11,s357,t4981
4,s408,t4981
10,s357,t13125
9,s357,t5926
6,s363,t5926
6,s357,t5876
9,s451,t5876
6,s357,t2875
9,s450,t2875
15,s358,t13723
8,s358,t22404
7,s483,t22404
15,s359,t14941
15,s360,t23600
6,s360,t22170
9,s448,t22170
3,s360,t6807
12,s361,t741
3,s468,t741
15,s363,t20629
15,s363,t19926
15,s363,t8396
15,s363,t3268
10,s363,t14854
5,s369,t14854
8,s363,t16021
5,s373,t16021
2,s428,t16021
15,s365,t5605
15,s365,t904
12,s365,t428
3,s369,t428
10,s365,t11070
5,s369,t11070
6,s365,t21412
4,s367,t6741
11,s459,t6741
15,s368,t19346
15,s369,t531
15,s369,t1835
9,s369,t17784
6,s369,t17470
4,s395,t17470
5,s471,t17470
7,s433,t16599
9,s414,t15336
4,s469,t12457
13,s397,t17490
8,s371,t17689
7,s373,t17689
6,s371,t5234
9,s392,t5234
6,s371,t8275
9,s425,t8275
2,s371,t8392
13,s378,t8392
2,s372,t12380
13,s463,t12380
15,s373,t21036
15,s373,t2968
15,s373,t10929
15,s373,t9742
8,s373,t20887
3,s373,t20161
12,s476,t20161
4,s374,t2196
7,s431,t2196
15,s375,t10638
15,s375,t13027
6,s375,t6230
9,s483,t6230
15,s378,t20031
15,s378,t21399
15,s378,t15927
15,s378,t19825
15,s378,t21906
15,s378,t5741
6,s378,t6909
5,s378,t11504
10,s478,t11504
4,s379,t17130
6,s430,t17130
5,s445,t17130
4,s382,t19978
11,s481,t19978
15,s383,t6311
15,s383,t4733
3,s383,t23456
12,s385,t23456
3,s387,t1406
12,s402,t1406
15,s390,t9537
15,s390,t16
15,s390,t17723
15,s390,t11264
4,s390,t15320
11,s414,t15320
15,s391,t18809
15,s393,t390
7,s394,t20220
8,s410,t20220
9,s395,t13729
6,s482,t13729
3,s395,t21809
12,s469,t21809
15,s396,t1215
15,s398,t16460
4,s398,t22032
6,s435,t22032
15,s400,t3744
15,s400,t14993
6,s401,t20073
9,s445,t20073
9,s402,t11716
6,s407,t11716
6,s402,t23529
15,s403,t9803
5,s404,t16801
6,s409,t16801
4,s455,t16801
15,s408,t7819
15,s409,t14175
9,s410,t1415
6,s414,t1415
15,s412,t1956
15,s412,t4943
12,s412,t5952
3,s449,t5952
10,s412,t2294
5,s414,t2294
8,s413,t13808
7,s413,t2071
8,s416,t2071
6,s413,t21884
9,s443,t21884
6,s413,t5421
9,s422,t5421
15,s414,t14932
15,s414,t659
15,s414,t5393
15,s414,t19888
15,s414,t3729
15,s414,t22912
15,s414,t22840
9,s414,t8142
6,s428,t8142
7,s414,t16090
2,s456,t16090
6,s458,t16090
4,s414,t950
6,s428,t950
5,s432,t950
4,s423,t8249
6,s428,t877
15,s416,t5429
15,s416,t4982
15,s416,t3426
15,s416,t18168
15,s416,t13208
15,s416,t20417
15,s416,t16780
15,s416,t7358
15,s416,t1918
15,s416,t4647
15,s416,t15705
15,s416,t1539
15,s416,t4305
15,s416,t9657
15,s416,t10855
12,s416,t1318
3,s427,t1318
7,s416,t14061
8,s432,t14061
5,s416,t1003
15,s417,t5946
15,s417,t18560
15,s417,t11947
15,s417,t7302
15,s417,t6825
9,s417,t14770
6,s468,t14770
11,s427,t13420
8,s427,t16066
8,s482,t15947
8,s430,t1038
5,s423,t1744
4,s454,t1744
11,s427,t770
12,s427,t4114
15,s418,t6110
10,s418,t20007
3,s418,t20239
12,s427,t20239
7,s421,t13071
8,s424,t13071
15,s424,t1794
11,s424,t6838
15,s425,t17214
15,s425,t19660
7,s425,t11126
5,s425,t7756
10,s432,t7756
